"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"12",0.0723836818559919,0.159912368597526,0.233565305568822,0.6750252296048,1.12957634249176,-0.846399821019275,1.79842829893537,1.70140512198521,4.2,0.6,0.452,0.465,0.511,12.3,8.6,1.4,21.3,101,112,1.9,4.2,6.1,0.035,-2.2,-1.4,-3.5,-3.2
"13",-0.301679640487054,0.159912368597526,0.320609553205734,-0.202928356778437,0.09184359125872,0.020993582977489,-1.13058129376503,-1.30424536845553,2.2,0.6,0.397,0.474,0.518,10.6,6,0.4,19.2,101,110,1.9,2.3,4.2,0.045,-1.4,-1.2,-2.7,-0.7
"14",-0.152054311549836,0.0570734010417667,-0.8900968002895,-0.0775064158665456,0.09184359125872,-0.767545875201389,-0.269107884147263,0.2701429836801,2.9,0.6,0.432,0.467,0.526,14.1,7.3,0.5,22.9,105,110,5.8,3.1,8.9,0.071,-0.4,-1,-1.4,0.9
"16",-0.0772416470812267,0.0570734010417667,-0.7001820781726,0.236048436413182,0.553058147362293,0.415263312066926,0.247776161623394,0.2701429836801,2.8,0.6,0.439,0.542,0.571,11.7,6.2,0.9,16.3,112,111,8.5,4.5,13,0.085,-0.7,-0.3,-1.1,1.6
"17",-0.526117633892882,-1.07415524207158,-0.676442737907988,-0.892749031793837,-0.830585520948426,-1.00410771265505,0.764660207394052,1.41515269432419,2.6,0.4,0.454,0.51,0.574,12.5,6.8,0.9,21.4,106,116,0.9,0.6,1.4,0.039,-1.2,-1.5,-2.7,-0.3
"18",0.895322991010694,1.08546307659936,0.708352110861071,0.863158140972637,0.207147230284613,-0.136714308658287,0.764660207394052,0.127016769849589,9,0.9,0.527,0.527,0.587,21.7,15,2.9,25.8,112,103,23.5,13,36.6,0.172,1.5,-0.1,1.4,8.7
"19",1.26938631335374,1.29114101171088,2.51254197097162,1.99195560917966,1.70609453762122,0.967240932792143,0.5923655254705,-0.445488085472457,12.8,1.2,0.548,0.549,0.53,21.6,23.7,4,20.8,108,100,15.3,20.8,36.1,0.151,0.9,0.1,1,8.7
"20",0.0723836818559919,0.468429271264804,0.0753030371380724,0.173337465957236,0.207147230284613,-0.6886919293835,0.247776161623394,-0.159235657811434,5.7,1.8,0.469,0.505,0.564,16.9,8.8,1,19.5,111,106,22.5,18,40.5,0.127,1.3,1.1,2.4,16.9
"21",0.22200901079321,0.262751336153285,-0.367831314468026,0.173337465957236,-0.0234600477671732,0.572971203702702,0.0754814796998418,0.413269197510611,4,0.9,0.482,0.528,0.529,9.8,9.8,2.4,9.4,110,106,4.5,8.2,12.7,0.092,-2,1.5,-0.5,2.5
"22",1.64344963569679,1.4968189468224,1.40470609195637,1.17671299325236,-0.369370964844853,1.91348828260679,-0.785991929917921,-0.445488085472457,9,0.7,0.531,0.532,0.55,17.1,16.4,3.3,19,108,106,11.9,12.6,24.5,0.11,0.2,0.7,0.9,7.7
